Transaction_ID,Timestamp,Customer_ID,Amount,Merchant_Category,Distance_from_Home,Device_Type,IP_Risk_Score,Avg_Spending_Habit,Is_Weekend,Is_Night_Transaction,Is_Fraud,Hour,DayOfWeek,Anomaly,Spending_Deviation,Risk_Score,Risk_Level
TRX-014528,2025-02-07 22:22:00,CUST-1466,85.22,Groceries,0.0123,Android,0.13,90.64,0,0,0,22,4,0,0.059144478393714554,3.0,Normal
TRX-014529,2025-03-01 12:55:00,CUST-1430,37.5,Groceries,0.0123,Android,0.21,108.7,1,0,0,12,5,0,0.6490428441203282,32.52,Normal
TRX-014530,2025-01-13 03:06:00,CUST-1741,34.8,Groceries,0.0123,Android,0.88,73.01,0,1,1,3,0,0,0.5162815835697879,26.08,Normal
TRX-014531,2025-02-15 12:24:00,CUST-1243,97.23,Groceries,0.0123,Android,0.49,122.33,1,0,0,12,5,0,0.2035190140274061,10.32,Normal
TRX-014532,2025-01-27 04:52:00,CUST-1162,1730.5,Luxury_Goods,0.0123,iOS,0.85,86.83,0,1,1,4,0,1,18.71422065353524,70.26,High Risk
TRX-014533,2025-02-14 13:55:00,CUST-1356,46.84,Groceries,4.8088,iOS,0.57,136.32,0,0,0,13,4,0,0.6516166618118263,32.75,Normal
TRX-014534,2025-01-19 04:44:00,CUST-1638,14.56,Transport,0.0123,iOS,0.68,163.99,1,1,0,4,6,0,0.9056912540153949,45.49,Suspicious
TRX-014535,2025-01-01 21:37:00,CUST-1677,29.97,Food_Dining,0.0123,Android,0.38,117.75,0,0,0,21,2,0,0.7392,37.07,Normal
TRX-014536,2025-01-26 03:04:00,CUST-1820,78.88,Food_Dining,0.0123,iOS,0.1,86.82,1,1,0,3,6,0,0.09041220678660895,4.55,Normal
TRX-014537,2025-02-18 13:20:00,CUST-1444,18.73,Food_Dining,0.0123,iOS,0.16,101.66,0,0,0,13,1,0,0.8078121955971167,40.44,Suspicious
TRX-014538,2025-03-27 23:30:00,CUST-1121,7.93,Transport,0.0123,Android,0.37,132.58,0,0,0,23,3,0,0.93314867495134,46.77,Suspicious
TRX-014539,2025-01-09 02:05:00,CUST-1166,14.47,Transport,0.0123,iOS,0.69,141.76,0,1,0,2,3,0,0.891636312692631,44.79,Suspicious
TRX-014540,2025-02-26 20:18:00,CUST-1075,88.06,Groceries,0.0123,Web_Browser,0.59,113.65,0,0,0,20,2,0,0.22320104666375928,11.34,Normal
TRX-014541,2025-03-30 05:05:00,CUST-1699,283.14,Electronics,0.0123,iOS,0.55,103.94,1,0,0,5,6,0,1.7076424623594435,50.17,Suspicious
TRX-014542,2025-02-24 10:55:00,CUST-1355,39.67,Food_Dining,0.0123,iOS,0.54,83.55,0,0,0,10,0,0,0.5189828503843879,26.11,Normal
TRX-014543,2025-01-25 08:34:00,CUST-1108,48.01,Food_Dining,0.0123,iOS,0.65,91.4,1,0,0,8,5,0,0.46958874458874467,23.67,Normal
TRX-014544,2025-03-16 08:04:00,CUST-1355,31.93,Food_Dining,0.0123,Android,0.97,91.05,1,0,0,8,6,0,0.6422596414991852,32.4,Normal
TRX-014545,2025-03-22 11:05:00,CUST-1497,62.38,Groceries,0.0123,Android,0.46,109.52,1,0,0,11,5,0,0.42652913499819034,21.46,Normal
TRX-014546,2025-03-30 05:25:00,CUST-1316,32.06,Groceries,0.0123,iOS,0.84,71.72,1,0,0,5,6,0,0.5453795379537953,27.52,Normal
TRX-014547,2025-02-12 10:38:00,CUST-1870,23.78,Groceries,0.0123,iOS,0.1,78.79,0,0,0,10,2,0,0.6894347662614363,34.5,Normal
TRX-014548,2025-01-25 10:28:00,CUST-1592,27.52,Online_Services,0.0123,iOS,0.07,124.58,1,0,0,10,5,0,0.7728937728937729,38.67,Normal
TRX-014549,2025-02-20 14:25:00,CUST-1526,77.09,Groceries,0.0123,Android,0.33,70.31,0,0,0,14,3,0,0.09507782919646615,4.85,Normal
TRX-014550,2025-02-20 17:46:00,CUST-1596,48.62,Groceries,0.0123,Android,0.03,82.57,0,0,0,17,3,0,0.40624626061983965,20.32,Normal
TRX-014551,2025-03-22 08:55:00,CUST-1182,31.76,Food_Dining,0.0123,Android,0.39,105.32,1,0,0,8,5,0,0.6918735891647855,34.71,Normal
TRX-014552,2025-01-09 12:35:00,CUST-1432,54.59,Groceries,0.0123,Android,0.31,99.98,0,0,0,12,3,0,0.4494949494949495,22.57,Normal
TRX-014553,2025-03-09 06:35:00,CUST-1609,33.62,Groceries,0.0123,Android,0.54,53.11,1,0,0,6,6,0,0.36019220107189065,18.17,Normal
TRX-014554,2025-01-17 03:01:00,CUST-1860,13.04,Transport,0.0123,Web_Browser,0.33,149.75,0,1,0,3,4,1,0.9068656716417911,65.44,Suspicious
TRX-014555,2025-02-11 18:36:00,CUST-1554,96.5,Groceries,0.0123,iOS,0.5,82.35,0,0,0,18,1,0,0.16976604679064194,8.64,Normal
TRX-014556,2025-01-14 10:55:00,CUST-1078,23.81,Food_Dining,0.0123,Android,0.17,69.67,0,0,0,10,1,0,0.6489316541672563,32.5,Normal
TRX-014557,2025-02-01 14:41:00,CUST-1395,14.19,Food_Dining,0.0123,Android,0.32,103.01,1,0,0,14,5,0,0.8539563503509279,42.79,Suspicious
TRX-014558,2025-02-07 00:10:00,CUST-1698,1177.4,Luxury_Goods,0.0123,Android,0.31,97.03,0,1,1,0,4,1,11.020809956135878,70.09,High Risk
TRX-014559,2025-01-18 00:08:00,CUST-1609,21.25,Online_Services,0.0123,iOS,0.83,79.79,1,1,1,0,5,1,0.7245946280480258,56.48,Suspicious
TRX-014560,2025-03-16 14:00:00,CUST-1760,51.45,Groceries,0.0123,iOS,0.36,154.74,1,0,0,14,6,0,0.6632207525362784,33.27,Normal
TRX-014561,2025-02-28 17:53:00,CUST-1155,31.82,Transport,0.0123,Android,0.42,72.25,0,0,0,17,4,0,0.5519453924914676,27.72,Normal
TRX-014562,2025-03-18 12:38:00,CUST-1033,265.54,Electronics,0.0123,Android,0.39,39.05,0,0,0,12,1,0,5.65518102372035,50.12,Suspicious
TRX-014563,2025-02-27 18:37:00,CUST-1059,45.96,Online_Services,0.0123,Android,0.75,106.51,0,0,0,18,3,0,0.5632034229374012,28.39,Normal
TRX-014564,2025-02-02 02:52:00,CUST-1298,27.86,Food_Dining,0.0123,Android,0.36,115.89,1,1,0,2,6,0,0.7531012062622979,37.76,Normal
TRX-014565,2025-01-18 06:15:00,CUST-1018,35.18,Groceries,0.0123,iOS,0.19,89.62,1,0,0,6,5,0,0.6007503862282058,30.09,Normal
TRX-014566,2025-03-22 14:30:00,CUST-1249,25.02,Groceries,0.0123,iOS,0.53,50.23,1,0,0,14,5,0,0.4920944758930314,24.76,Normal
TRX-014567,2025-03-25 23:49:00,CUST-1492,4.63,Transport,0.0123,Web_Browser,0.87,108.05,0,0,0,23,1,0,0.9483723062815222,47.68,Suspicious
TRX-014568,2025-03-19 20:28:00,CUST-1914,11.39,Transport,0.0123,Web_Browser,0.54,133.81,0,0,0,20,2,0,0.9080928714487055,45.57,Suspicious
TRX-014569,2025-03-24 19:49:00,CUST-1490,5.3,Food_Dining,0.0123,iOS,0.61,90.98,0,0,0,19,0,0,0.9315068493150686,46.76,Suspicious
TRX-014570,2025-01-05 17:52:00,CUST-1313,111.1,Food_Dining,0.0123,Web_Browser,0.98,91.36,1,0,0,17,6,1,0.21372888696405365,30.98,Normal
TRX-014571,2025-02-22 13:36:00,CUST-1114,26.0,Transport,0.0123,Web_Browser,0.49,141.78,1,0,0,13,5,1,0.8108978848578232,60.69,Suspicious
TRX-014572,2025-03-23 10:11:00,CUST-1777,511.55,Electronics,0.0123,iOS,0.89,149.47,1,0,0,10,6,0,2.406326842559979,50.27,Suspicious
TRX-014573,2025-03-27 00:57:00,CUST-1560,47.77,Food_Dining,0.0123,Android,0.99,65.02,0,1,1,0,3,0,0.2612844592547712,13.36,Normal
TRX-014574,2025-01-29 23:11:00,CUST-1539,23.08,Food_Dining,0.0123,iOS,0.57,73.52,0,0,0,23,2,0,0.6768652710681696,34.01,Normal
TRX-014575,2025-02-09 19:18:00,CUST-1297,21.99,Online_Services,0.0123,Android,0.23,71.29,1,0,0,19,6,0,0.6819753769539356,34.17,Normal
TRX-014576,2025-03-18 06:14:00,CUST-1046,15.81,Food_Dining,0.0123,Android,0.12,38.21,0,0,0,6,1,0,0.5712828360112215,28.6,Normal
TRX-014577,2025-03-01 03:35:00,CUST-1154,41.08,Food_Dining,0.0123,iOS,0.27,111.51,1,1,0,3,5,0,0.625988800995467,31.38,Normal
TRX-014578,2025-03-10 10:06:00,CUST-1264,46.33,Groceries,0.0123,Android,0.1,87.01,0,0,0,10,0,0,0.4622202022497444,23.14,Normal
TRX-014579,2025-03-24 14:28:00,CUST-1946,24.34,Food_Dining,0.0123,Android,0.87,91.15,0,0,0,14,0,0,0.7250135648399348,36.51,Normal
TRX-014580,2025-03-11 12:33:00,CUST-1493,67.27,Food_Dining,0.0123,iOS,0.66,120.64,0,0,0,12,1,0,0.4387536994409734,22.14,Normal
TRX-014581,2025-01-01 17:30:00,CUST-1553,13.86,Transport,0.0123,iOS,0.43,97.95,0,0,0,17,2,0,0.849823143001516,42.62,Suspicious
TRX-014582,2025-01-05 12:48:00,CUST-1594,47.4,Food_Dining,0.0123,Web_Browser,0.8,45.13,1,0,0,12,6,1,0.04920875785822666,22.7,Normal
TRX-014583,2025-01-03 20:19:00,CUST-1534,21.51,Groceries,0.0123,iOS,0.43,126.35,0,0,0,20,4,0,0.8232430310168826,41.29,Suspicious
TRX-014584,2025-01-17 11:03:00,CUST-1082,25.0,Transport,0.0123,iOS,0.19,62.94,0,0,0,11,4,0,0.5933687832342821,29.73,Normal
TRX-014585,2025-02-26 16:37:00,CUST-1241,918.29,Electronics,0.0123,iOS,0.37,131.69,0,0,0,16,2,0,5.928103097445172,50.11,Suspicious
TRX-014586,2025-02-02 16:34:00,CUST-1799,39.25,Groceries,0.0123,iOS,0.6,86.41,1,0,0,16,6,0,0.5395263699805514,27.16,Normal
TRX-014587,2025-02-03 08:52:00,CUST-1519,65.27,Groceries,0.0123,iOS,0.05,125.19,0,0,0,8,0,0,0.474839527696331,23.76,Normal
TRX-014588,2025-01-17 13:02:00,CUST-1808,28.74,Transport,0.0123,iOS,0.93,152.89,0,0,0,13,4,0,0.806745077652869,40.62,Suspicious
TRX-014589,2025-01-23 04:11:00,CUST-1706,61.09,Online_Services,0.0123,iOS,0.81,137.65,0,1,1,4,3,0,0.552181752614497,27.85,Normal
TRX-014590,2025-01-06 03:45:00,CUST-1390,49.1,Groceries,0.0123,Android,0.43,136.13,0,1,0,3,0,0,0.6346532487420696,31.86,Normal
TRX-014591,2025-01-17 09:16:00,CUST-1501,14.62,Transport,0.0123,Android,0.28,173.9,0,0,0,9,4,0,0.9106918238993711,45.62,Suspicious
TRX-014592,2025-02-07 02:35:00,CUST-1867,18.09,Groceries,0.0123,Android,0.62,122.92,0,1,0,2,4,0,0.8459489993544221,42.48,Suspicious
TRX-014593,2025-01-18 03:09:00,CUST-1041,26.76,Groceries,0.0123,Android,0.75,83.14,1,1,0,3,5,0,0.6700736867126218,33.73,Normal
TRX-014594,2025-02-28 16:56:00,CUST-1396,114.96,Groceries,0.0123,Android,0.69,86.63,0,0,0,16,4,0,0.32329111035033664,16.37,Normal
TRX-014595,2025-01-26 00:21:00,CUST-1978,25.34,Food_Dining,0.0123,iOS,0.64,107.62,1,1,0,0,6,0,0.7575032222426809,38.07,Normal
TRX-014596,2025-02-18 18:57:00,CUST-1707,22.27,Groceries,0.0123,Android,0.2,136.02,0,0,0,18,1,0,0.8301707779886148,41.57,Suspicious
TRX-014597,2025-01-28 14:59:00,CUST-1219,63.23,Groceries,0.0123,Android,0.44,134.11,0,0,0,14,1,0,0.524609577381393,26.36,Normal
TRX-014598,2025-01-19 09:50:00,CUST-1886,35.68,Groceries,0.0123,Android,0.34,95.57,1,0,0,9,6,0,0.6201718960339649,31.11,Normal
TRX-014599,2025-02-25 14:21:00,CUST-1456,36.72,Food_Dining,0.0123,Android,0.56,110.11,0,0,0,14,1,0,0.6605166051660517,33.19,Normal
TRX-014600,2025-02-09 20:22:00,CUST-1328,14.22,Transport,0.0123,iOS,0.63,145.37,1,0,0,20,6,0,0.896016943362711,44.99,Suspicious
TRX-014601,2025-02-09 11:28:00,CUST-1397,18.73,Transport,0.0123,Android,0.79,93.64,1,0,0,11,6,0,0.7915257819103972,39.81,Normal
TRX-014602,2025-01-10 09:41:00,CUST-1107,23.76,Food_Dining,0.0123,iOS,0.67,55.34,0,0,0,9,4,0,0.5605253816116436,28.23,Normal
TRX-014603,2025-01-18 00:18:00,CUST-1160,1239.5,Luxury_Goods,0.0123,iOS,0.47,12.8,1,1,1,0,5,1,88.89130434782608,70.14,High Risk
TRX-014604,2025-02-04 02:44:00,CUST-1862,41.12,Online_Services,0.0123,Android,0.66,111.48,0,1,0,2,1,0,0.6255334281650072,31.47,Normal
TRX-014605,2025-03-07 20:44:00,CUST-1842,16.0,Transport,0.0123,Android,0.99,77.12,0,0,0,20,4,0,0.7823860727086533,39.42,Normal
TRX-014606,2025-03-01 19:09:00,CUST-1749,38.62,Groceries,0.0123,Android,0.68,111.49,1,0,0,19,5,0,0.6477909147479777,32.59,Normal
TRX-014607,2025-03-30 17:47:00,CUST-1710,587.82,Electronics,0.0123,Android,0.33,108.87,1,0,0,17,6,0,4.3592427414216806,50.1,Suspicious
TRX-014608,2025-03-06 16:53:00,CUST-1556,82.95,Groceries,0.0123,iOS,0.83,92.45,0,0,0,16,3,0,0.10165864098448368,5.33,Normal
TRX-014609,2025-01-27 19:37:00,CUST-1963,72.95,Groceries,0.0123,Android,0.15,64.4,0,0,0,19,0,0,0.13073394495412838,6.58,Normal
TRX-014610,2025-01-29 10:02:00,CUST-1130,12.62,Transport,0.0123,iOS,0.66,147.11,0,0,0,10,2,0,0.9080413206400648,45.6,Suspicious
TRX-014611,2025-03-13 03:52:00,CUST-1066,42.27,Food_Dining,0.0123,Android,0.26,85.49,0,1,0,3,3,0,0.49971094924268694,25.06,Normal
TRX-014612,2025-03-13 18:08:00,CUST-1128,13.19,Food_Dining,0.0123,Web_Browser,0.67,152.4,0,0,0,18,3,0,0.907496740547588,45.58,Suspicious
TRX-014613,2025-02-03 05:32:00,CUST-1622,17.2,Food_Dining,0.0123,Android,0.14,116.08,0,0,0,5,0,0,0.8445507345404851,42.27,Suspicious
TRX-014614,2025-03-26 16:15:00,CUST-1266,3.52,Transport,4.8088,Web_Browser,0.85,82.71,0,0,1,16,2,1,0.946004061641381,67.56,Suspicious
TRX-014615,2025-01-05 08:27:00,CUST-1723,825.23,Electronics,0.0123,Android,0.57,95.79,1,0,0,8,6,0,7.536315735096601,50.17,Suspicious
TRX-014616,2025-01-27 09:04:00,CUST-1121,50.49,Groceries,0.0123,iOS,0.26,92.06,0,0,0,9,0,0,0.4467010530840318,22.41,Normal
TRX-014617,2025-01-26 19:50:00,CUST-1595,12.31,Transport,0.0123,Android,0.69,133.52,1,0,0,19,6,0,0.9010556051144811,45.26,Suspicious
TRX-014618,2025-02-03 19:58:00,CUST-1696,197.45,Electronics,0.0123,iOS,0.44,156.14,0,0,0,19,0,0,0.26288659793814434,13.28,Normal
TRX-014619,2025-02-18 11:04:00,CUST-1420,9.03,Transport,0.0123,iOS,0.65,74.39,0,0,0,11,1,0,0.8669584825573683,43.54,Suspicious
TRX-014620,2025-01-23 04:14:00,CUST-1775,10.07,Food_Dining,0.0123,Android,0.56,82.49,0,1,0,4,3,0,0.8674092705713258,43.54,Suspicious
TRX-014621,2025-03-27 06:01:00,CUST-1757,9.33,Transport,0.0123,iOS,0.74,102.51,0,0,0,6,3,0,0.9002028789488938,45.23,Suspicious
TRX-014622,2025-03-11 12:07:00,CUST-1220,70.74,Online_Services,0.0123,iOS,0.99,108.34,0,0,0,12,1,0,0.3438814706420341,17.49,Normal
TRX-014623,2025-01-11 19:18:00,CUST-1170,44.86,Food_Dining,4.8088,iOS,0.52,110.52,1,0,0,19,5,0,0.5887733142037302,29.59,Normal
TRX-014624,2025-01-24 20:58:00,CUST-1009,41.31,Online_Services,0.0123,Web_Browser,0.74,120.43,0,0,0,20,4,0,0.6515688050728815,32.8,Normal
TRX-014625,2025-01-13 02:11:00,CUST-1074,21.49,Transport,0.0123,iOS,0.18,135.85,0,1,0,2,0,0,0.8356594811837779,41.84,Suspicious
TRX-014626,2025-01-07 05:39:00,CUST-1251,25.5,Online_Services,0.0123,Android,0.9,81.49,0,0,0,5,1,0,0.6787489392653655,34.21,Normal
TRX-014627,2025-02-01 22:39:00,CUST-1094,488.12,Electronics,0.0123,iOS,0.14,101.9,1,0,0,22,5,0,3.7533527696793003,50.04,Suspicious
TRX-014628,2025-03-04 20:53:00,CUST-1537,35.44,Food_Dining,0.0123,Android,0.11,107.4,0,0,0,20,1,0,0.6638376383763838,33.22,Normal
TRX-014629,2025-01-24 12:25:00,CUST-1599,81.08,Food_Dining,0.0123,iOS,0.32,120.29,0,0,0,12,4,0,0.3232747959436063,16.26,Normal
TRX-014630,2025-01-20 00:41:00,CUST-1804,35.03,Food_Dining,0.0123,iOS,0.44,99.01,0,1,0,0,0,0,0.6397360263973603,32.12,Normal
TRX-014631,2025-03-01 11:07:00,CUST-1731,109.59,Groceries,0.0123,Android,0.56,76.56,1,0,0,11,5,0,0.42586384734399174,21.46,Normal
TRX-014632,2025-03-26 22:47:00,CUST-1131,314.42,Electronics,0.0123,iOS,0.81,48.68,0,0,1,22,2,0,5.349033816425121,50.24,Suspicious
TRX-014633,2025-02-11 08:35:00,CUST-1797,14.75,Transport,0.0123,iOS,0.63,114.4,0,0,0,8,1,0,0.8635181975736569,43.36,Suspicious
TRX-014634,2025-03-13 18:26:00,CUST-1892,868.46,Luxury_Goods,0.0123,Android,0.36,101.67,0,0,1,18,3,0,7.468491282750561,50.11,Suspicious
TRX-014635,2025-03-18 02:29:00,CUST-1090,1547.1,Luxury_Goods,0.0123,iOS,0.78,101.29,0,1,1,2,1,1,14.134421742105776,70.23,High Risk
TRX-014636,2025-02-27 09:11:00,CUST-1669,48.78,Groceries,0.0123,iOS,0.73,88.07,0,0,0,9,3,0,0.4411137307735488,22.27,Normal
TRX-014637,2025-02-11 10:00:00,CUST-1349,38.35,Food_Dining,4.8088,iOS,0.57,76.36,0,0,0,10,1,0,0.49133919338159254,24.74,Normal
TRX-014638,2025-02-23 15:39:00,CUST-1254,33.95,Food_Dining,0.0123,iOS,0.61,114.1,1,0,0,15,6,0,0.6963509991311903,35.0,Normal
TRX-014639,2025-01-10 07:44:00,CUST-1538,162.27,Groceries,0.0123,iOS,0.96,41.75,0,0,0,7,4,0,2.819181286549708,50.29,Suspicious
TRX-014640,2025-01-09 16:39:00,CUST-1880,12.76,Transport,0.0123,Web_Browser,0.2,128.55,0,0,0,16,3,0,0.8937861829409494,44.75,Suspicious
TRX-014641,2025-01-28 19:14:00,CUST-1831,24.83,Food_Dining,0.0123,Android,0.1,113.73,0,0,0,19,1,0,0.7748627211714461,38.77,Normal
TRX-014642,2025-01-19 19:11:00,CUST-1548,2405.11,Luxury_Goods,0.0123,iOS,0.75,121.33,1,0,1,19,6,1,18.66901005476989,70.23,High Risk
TRX-014643,2025-03-26 23:35:00,CUST-1214,370.36,Electronics,0.0123,Web_Browser,0.37,130.07,0,0,0,23,2,1,1.8332951857785917,70.11,High Risk
TRX-014644,2025-01-19 00:58:00,CUST-1597,34.58,Food_Dining,0.0123,Web_Browser,0.25,97.37,1,1,0,0,6,1,0.6383043610856969,51.99,Suspicious
TRX-014645,2025-01-15 22:49:00,CUST-1389,40.09,Groceries,0.0123,iOS,0.26,84.36,0,0,0,22,2,0,0.5186269915651358,26.01,Normal
TRX-014646,2025-03-12 15:49:00,CUST-1244,69.11,Groceries,0.0123,iOS,0.4,109.65,0,0,0,15,2,0,0.3663804789877994,18.44,Normal
TRX-014647,2025-01-11 11:47:00,CUST-1497,14.96,Transport,0.0123,iOS,0.52,101.71,1,0,0,11,5,0,0.8446110407944699,42.39,Suspicious
TRX-014648,2025-01-04 00:56:00,CUST-1725,30.59,Groceries,0.0123,Android,0.58,90.44,1,1,0,0,5,0,0.6545275590551181,32.9,Normal
TRX-014649,2025-03-28 06:19:00,CUST-1827,355.98,Electronics,0.0123,Android,0.79,102.79,0,0,0,6,4,0,2.4394450332401965,50.24,Suspicious
TRX-014650,2025-02-19 11:10:00,CUST-1785,1221.75,Electronics,0.0123,Android,0.88,98.32,0,0,1,11,2,0,11.311216270640356,50.26,Suspicious
TRX-014651,2025-03-29 12:35:00,CUST-1633,8.78,Transport,0.0123,iOS,0.41,138.19,1,0,0,12,5,0,0.9297363316330196,46.61,Suspicious
TRX-014652,2025-02-14 14:20:00,CUST-1935,2626.37,Luxury_Goods,0.0123,Web_Browser,0.19,121.81,0,0,1,14,4,1,20.393779008224087,70.06,High Risk
TRX-014653,2025-03-28 02:31:00,CUST-1540,36.88,Online_Services,0.0123,Android,0.34,186.35,0,1,0,2,4,1,0.7978115825994129,59.99,Suspicious
TRX-014654,2025-01-01 19:18:00,CUST-1065,94.98,Groceries,0.0123,Android,0.54,133.86,0,0,0,19,2,0,0.28829897671659505,14.58,Normal
TRX-014655,2025-03-03 03:05:00,CUST-1737,42.01,Groceries,0.0123,iOS,0.4,100.39,0,1,0,3,0,0,0.5757964296281685,28.91,Normal
TRX-014656,2025-02-16 09:10:00,CUST-1756,417.3,Electronics,0.0123,Android,0.71,117.56,1,0,0,9,6,0,2.5281713900134952,50.21,Suspicious
TRX-014657,2025-02-13 20:34:00,CUST-1617,26.95,Food_Dining,0.0123,Web_Browser,0.01,87.87,0,0,0,20,3,0,0.6854956678294137,34.28,Normal
TRX-014658,2025-02-06 23:47:00,CUST-1981,73.43,Online_Services,0.0123,Web_Browser,0.88,79.68,0,0,0,23,3,1,0.07746653445711452,24.14,Normal
TRX-014659,2025-03-21 10:26:00,CUST-1554,37.64,Online_Services,0.0123,Web_Browser,0.83,120.2,0,0,0,10,4,0,0.6811881188118812,34.31,Normal
TRX-014660,2025-03-16 04:45:00,CUST-1531,50.78,Groceries,0.0123,Android,0.28,97.29,1,1,0,4,6,0,0.4731915759487232,23.74,Normal
TRX-014661,2025-03-19 19:10:00,CUST-1299,34.87,Food_Dining,0.0123,iOS,0.36,75.17,0,0,0,19,2,0,0.5290796901667324,26.56,Normal
TRX-014662,2025-01-21 12:10:00,CUST-1120,44.78,Groceries,0.0123,iOS,0.37,39.92,0,0,0,12,1,0,0.11876832844574778,6.05,Normal
TRX-014663,2025-01-09 12:33:00,CUST-1739,82.0,Groceries,0.0123,iOS,0.99,111.44,0,0,0,12,3,0,0.26182853077196727,13.39,Normal
TRX-014664,2025-03-19 05:18:00,CUST-1807,51.37,Food_Dining,0.0123,iOS,0.65,8.02,0,0,0,5,2,0,4.805986696230598,50.2,Suspicious
TRX-014665,2025-01-10 05:37:00,CUST-1757,34.54,Online_Services,0.0123,Android,0.76,87.35,0,0,0,5,4,0,0.5977362761743067,30.11,Normal
TRX-014666,2025-03-03 15:59:00,CUST-1477,30.01,Groceries,0.0123,iOS,0.73,82.45,0,0,0,15,0,0,0.6284002396644697,31.64,Normal
TRX-014667,2025-03-07 14:41:00,CUST-1192,39.51,Food_Dining,0.0123,iOS,0.11,74.45,0,0,0,14,4,0,0.46308813783962893,23.19,Normal
TRX-014668,2025-01-21 20:53:00,CUST-1805,37.94,Food_Dining,0.0123,Android,0.26,132.94,0,0,0,20,1,0,0.7092728087203225,35.54,Normal
TRX-014669,2025-03-16 23:29:00,CUST-1992,49.08,Online_Services,0.0123,Android,0.57,122.05,1,0,0,23,6,0,0.5930109711499391,29.82,Normal
TRX-014670,2025-02-07 22:45:00,CUST-1454,39.31,Online_Services,0.0123,Android,0.35,58.25,0,0,0,22,4,0,0.3196624472573839,16.09,Normal
TRX-014671,2025-02-17 22:18:00,CUST-1323,28.88,Online_Services,0.0123,iOS,0.23,131.4,0,0,0,22,0,0,0.774320241691843,38.79,Normal
TRX-014672,2025-02-16 06:34:00,CUST-1657,602.97,Electronics,0.0123,iOS,0.54,80.36,1,0,0,6,6,0,6.4234267453294,50.16,Suspicious
TRX-014673,2025-02-05 21:29:00,CUST-1602,49.02,Groceries,0.0123,iOS,0.52,40.32,0,0,0,21,2,0,0.21055179090029047,10.68,Normal
TRX-014674,2025-03-24 17:57:00,CUST-1428,72.03,Groceries,0.0123,iOS,0.16,104.75,0,0,0,17,0,0,0.3094089834515366,15.52,Normal
TRX-014675,2025-03-04 00:31:00,CUST-1028,32.56,Food_Dining,0.0123,iOS,0.61,106.69,0,1,0,0,1,0,0.6883647506732287,34.6,Normal
TRX-014676,2025-01-24 22:22:00,CUST-1300,17.66,Transport,0.0123,iOS,0.0,30.69,0,0,0,22,4,0,0.41117071631429475,20.56,Normal
TRX-014677,2025-02-24 15:01:00,CUST-1878,55.28,Online_Services,0.0123,Android,0.72,63.32,0,0,0,15,0,0,0.125,6.47,Normal
TRX-014678,2025-02-14 18:31:00,CUST-1447,54.52,Food_Dining,0.0123,Android,0.23,80.13,0,0,0,18,4,0,0.3156662147171206,15.85,Normal
TRX-014679,2025-02-02 11:55:00,CUST-1547,80.59,Groceries,0.0123,iOS,0.26,130.26,1,0,0,11,6,0,0.37840926405607184,19.0,Normal
TRX-014680,2025-03-18 07:22:00,CUST-1459,44.23,Food_Dining,0.0123,Android,0.13,130.52,0,0,0,7,1,0,0.6560979318734794,32.84,Normal
TRX-014681,2025-01-13 01:36:00,CUST-1078,20.55,Transport,0.0123,Android,0.53,71.65,0,1,0,1,0,0,0.703372333103923,35.33,Normal
TRX-014682,2025-03-22 06:14:00,CUST-1719,36.07,Food_Dining,0.0123,Android,0.21,120.53,1,0,0,6,5,0,0.6949724347897639,34.81,Normal
TRX-014683,2025-02-24 20:00:00,CUST-1788,490.06,Electronics,0.0123,iOS,0.29,121.92,0,0,0,20,0,0,2.9949560689879595,50.09,Suspicious
TRX-014684,2025-02-13 12:30:00,CUST-1727,16.15,Transport,0.0123,Android,0.06,96.27,0,0,0,12,3,0,0.8236866454199652,41.2,Suspicious
TRX-014685,2025-03-16 15:10:00,CUST-1532,7.03,Transport,0.0123,Android,0.14,68.36,1,0,0,15,6,0,0.8842272202998847,44.25,Suspicious
TRX-014686,2025-03-07 02:19:00,CUST-1941,202.88,Groceries,0.0123,Android,0.42,35.25,0,1,1,2,4,0,4.6242758620689655,50.13,Suspicious
TRX-014687,2025-02-28 09:08:00,CUST-1651,20.88,Food_Dining,0.0123,iOS,0.75,142.78,0,0,0,9,4,0,0.8478230630129364,42.62,Suspicious
TRX-014688,2025-02-11 08:41:00,CUST-1849,27.21,Food_Dining,0.0123,Android,0.99,77.8,0,0,0,8,1,0,0.642005076142132,32.4,Normal
TRX-014689,2025-01-21 19:34:00,CUST-1374,535.46,Electronics,0.0123,iOS,0.86,112.16,0,0,0,19,1,0,3.7407211028632035,50.26,Suspicious
TRX-014690,2025-03-22 01:19:00,CUST-1518,1399.99,Luxury_Goods,0.0123,iOS,0.56,84.13,1,1,1,1,5,1,15.457065664278165,70.17,High Risk
TRX-014691,2025-02-28 15:37:00,CUST-1424,22.36,Food_Dining,0.0123,Web_Browser,0.98,34.16,0,0,0,15,4,0,0.33560864618885095,17.07,Normal
TRX-014692,2025-01-05 16:44:00,CUST-1046,651.21,Electronics,4.8088,Android,0.44,126.93,1,0,1,16,6,1,4.098178691471898,70.13,High Risk
TRX-014693,2025-01-22 07:30:00,CUST-1509,38.33,Food_Dining,4.8088,iOS,0.08,56.41,0,0,0,7,2,1,0.3149277129419962,35.77,Normal
